branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
3843826,66094140,148167654,148121361,20471236,20471236,345926,0,434428089,0,0,0,0,63483291,3704851,863981590,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,66094140,148167654,148121361,20627365,20627365,345926,0,434886194,0,0,0,0,65597028,3814951,900512244,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,66095891,148172495,148126202,20748740,20748740,345926,0,448288233,0,0,0,0,67439212,3942403,929084881,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,66790192,150635082,150588789,20895451,20895740,345926,0,448742247,0,0,0,0,68915734,4014187,954686773,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,69519030,155148636,155118134,21046339,21046648,345926,0,458906354,0,0,0,0,71454072,4109998,985050565,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,74257646,165927642,165914688,21200563,21202565,345926,0,459665744,0,0,0,0,73584056,4197723,1002447420,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,76361042,170434129,170425319,21349983,21349983,345926,0,467646073,0,0,0,0,75532284,4321654,1034672316,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3843826,80852912,182686903,182640610,21503447,21503710,345926,0,470273315,0,0,0,0,78813151,4464749,1077313278,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,84020694,193220867,193174574,21670496,21670734,345926,0,471609243,0,0,0,0,80585143,4634600,1098273211,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,88125734,203852576,203865383,21833558,21834813,345926,0,480438794,0,0,0,0,82846692,4801600,1118036900,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,91909855,215775710,215729417,21997850,21997850,345926,0,480907496,0,0,0,0,85426135,4969125,1156003492,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,95230494,224734273,224701357,22151654,22151654,345926,0,491418794,0,0,0,0,87914272,5132619,1177745081,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,97762947,228613771,228567478,22307977,22307977,345926,0,491842325,0,0,0,0,90601320,5248785,1214380700,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,100124593,232492216,232445923,22466514,22467570,345926,0,492275993,0,0,0,0,93220269,5426139,1243517824,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,100125961,232495711,232449418,22620759,22621825,345926,0,506142168,0,0,0,0,96013590,5555763,1279298780,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,100699888,234595444,234549151,22774714,22774714,345926,0,506556970,0,0,0,0,98144760,5732118,1309823175,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,103403341,239344054,239298239,22901249,22901249,345926,0,510040425,0,0,0,0,100138040,5911469,1340750606,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,105546471,242461447,242466635,23051086,23052221,345926,0,515337093,0,0,0,0,103501587,6104505,1380813913,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,108788675,247983968,247937675,23214762,23214762,345926,0,515783177,0,0,0,0,106340916,6324506,1420712054,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,113364803,259636402,259637623,23365324,23365720,345926,0,534162979,0,0,0,0,108675945,6489536,1452889030,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,120069219,276526777,276508458,146481,147238,814908,0,534624443,0,0,0,0,111016274,6656081,1499613920,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,126029360,291616506,291618407,318085,316657,814908,0,135863,0,0,0,0,113697038,6841228,1527588756,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,130653861,304503558,304469906,487448,485260,814908,0,14017112,0,0,0,0,116482960,6967441,1562171473,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,135800507,317074036,317080123,631633,632040,814908,0,14037571,0,0,0,0,118716918,7140737,1599677661,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,142111812,333316501,333325652,818366,816569,814908,0,23436542,0,0,0,0,121224215,7294556,1626730671,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,148542387,348740165,348699949,991328,989140,814908,0,23452228,0,0,0,0,124189793,7474989,1661485591,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,154145746,362219615,362222547,1176157,1175693,814908,0,26716047,0,0,0,0,127834575,7666578,1697051069,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,158000174,373556492,373510199,1222301,1220113,815059,0,31311807,0,0,0,0,130150779,7854495,1727974317,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,159843974,374830590,374784297,1511455,1512782,817001,0,31851887,0,0,0,0,133878750,8048614,1766167828,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162041171,377416700,377370407,1759450,1757262,817001,0,42239834,0,0,0,0,135975976,8185698,1791443842,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162243694,377855232,377808939,1979359,1978249,817001,0,42254611,0,0,0,0,138487538,8366941,1819550981,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162255912,377895437,377849144,2295576,2298484,817001,0,50748169,0,0,0,0,140720244,8559193,1845069011,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162267520,377934036,377887743,2493261,2491073,817001,0,50762071,0,0,0,0,144268565,8755534,1885915791,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162279297,377972755,377926462,2670093,2667905,817001,0,61599221,0,0,0,0,146365240,8860389,1920117768,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162518956,378308459,378262166,2938851,2937052,817001,0,64673289,0,0,0,0,149652822,9004956,1961985163,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162531290,378348358,378302065,3214941,3216077,817001,0,66458736,0,0,0,0,150886345,9044885,1985715021,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162542553,378386072,378339779,3583383,3581572,817001,0,73229536,0,0,0,0,152593032,9162030,1995362084,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162553982,378423706,378377413,4078850,4077306,817001,0,73244292,0,0,0,0,154542401,9293920,2018646977,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162565170,378461055,378414762,4521055,4519302,817001,0,84494045,0,0,0,0,156268782,9430142,2053793741,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162577178,378500643,378454350,4729923,4727735,817001,0,85181822,0,0,0,0,158279220,9549578,2075575920,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162589226,378539749,378493456,5063391,5066333,817001,0,89344904,0,0,0,0,159843634,9597832,2095784975,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,162601871,378580736,378534443,5518583,5516395,817001,0,96522658,0,0,0,0,162213080,9802241,2135411668,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
3940556,164130233,382036516,382002853,5768952,5767362,817001,0,98699191,0,0,0,0,163183131,9866500,2163067266,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,170376820,397313144,397296207,5813884,5811696,817001,0,106911351,0,0,0,0,165752276,9959261,2189557212,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,180232966,417674992,417754550,6109588,6107400,817001,0,107209764,0,0,0,0,168724469,10087863,2223760088,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,193840899,447240297,447355471,6836199,6838992,817001,0,115827513,0,0,0,0,171444445,10325710,2266723495,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,199626557,461134199,461124389,7321842,7319654,817001,0,115849790,0,0,0,0,173231949,10521935,2295762335,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,204714448,473646329,473642300,7583948,7581760,817989,0,128556206,0,0,0,0,176240237,10670154,2322909979,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,211917677,489842214,489795921,7604576,7602388,817989,0,128584482,0,0,0,0,179440072,10907393,2365103810,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,216523931,500743928,500697635,7729505,7727317,817989,0,135516562,0,0,0,0,181609821,11021077,2396415682,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,223602541,517679219,517734644,7845727,7843539,817989,0,135537177,0,0,0,0,184347162,11187415,2430269354,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,233069125,536977010,536993352,7858466,7856278,817989,0,137411300,0,0,0,0,187975276,11359105,2457960737,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,239710856,552334901,552493935,7864577,7862389,817989,0,142148917,0,0,0,0,190639550,11560904,2484835951,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,247732131,570584587,570538294,7870719,7868531,817989,0,142177013,0,0,0,0,191566510,11745915,2527831254,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,256435832,589284301,589281610,7882821,7881646,817989,0,153964302,0,0,0,0,193244517,11863423,2549626453,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,263320826,605637020,605636271,8250542,8252421,836129,0,153987846,0,0,0,0,194841051,12006473,2574081137,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,270995613,623512410,623516651,8753113,8752260,836129,0,163195972,0,0,0,0,196542265,12163002,2599974124,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
4338349,277345822,638376166,638381464,9316923,9316530,836129,0,165534179,0,0,0,0,197642797,12261756,2622174616,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
8188757,286156193,656984912,657035455,9764132,9763439,836129,0,167335488,0,0,0,0,199643675,12487279,2654103611,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
11559553,294184703,688062961,688155709,10512976,10534040,950716,0,174106663,0,0,0,0,201038440,12589247,2679994624,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
11855180,303870903,729053226,729226767,11183090,11182717,953959,0,177488447,0,0,0,0,203025300,12793510,2714198281,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
15235540,314808660,763711924,763762380,11660436,11658248,953959,0,183980589,0,0,0,0,204502547,12879936,2750745972,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
15235540,320729164,800789894,800773407,12025321,12023774,953959,0,183996160,0,0,0,0,205974255,13033201,2778451217,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
15235540,327888547,849093113,849231402,12490754,12489463,953959,0,197714661,0,0,0,0,207876181,13123031,2808347412,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
15235540,333020442,878551058,878527542,12832376,12831102,953959,0,197736620,0,0,0,0,209526314,13251566,2837285985,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
15235540,339715668,922488334,922446299,12995336,12994015,953959,0,203798677,0,0,0,0,211243834,13389878,2860107094,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,346232227,962156504,962157345,13108117,13105929,1047230,0,212719424,0,0,0,0,212424242,13510497,2883074270,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,351227924,971716713,971670420,13335826,13336264,1047230,0,212744816,0,0,0,0,214074856,13621028,2914787575,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,357547970,985616400,985570107,13739526,13739773,1047230,0,217922077,0,0,0,0,215570717,13747211,2937889105,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,364242447,1000606801,1000573255,14172054,14172581,1047230,0,222623249,0,0,0,0,217237637,13910694,2963463436,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,370872362,1015683248,1015648097,14284955,14285036,1047230,0,222644979,0,0,0,0,218681304,14041859,2987014515,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,376521372,1026367585,1026357865,14339162,14336974,1047230,0,233866592,0,0,0,0,1431229,144444,22109478,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,381450903,1035881324,1035860454,14579165,14577514,1047230,0,233884945,0,0,0,0,3783127,351348,56262175,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,387116327,1048123115,1048088239,14824002,14821814,1047230,0,239480819,0,0,0,0,5869664,584281,101257868,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,393200212,1060970092,1060948952,15079758,15077570,1047230,0,242157272,0,0,0,0,8032516,733192,127201705,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,399497260,1074611224,1074592699,15416452,15414264,1047230,0,245130060,0,0,0,0,9826013,870506,149543912,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,404722173,1085160253,1085149374,15612263,15612577,1047230,0,255313709,0,0,0,0,12376574,1122767,181975200,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,409419034,1095864486,1095891243,15818666,15819107,1047230,0,257662854,0,0,0,0,14737851,1278174,218655821,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,414384753,1107686688,1107653120,15982116,15979928,1047230,0,262683822,0,0,0,0,17004151,1504912,258707415,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
16080193,419363189,1119018102,1118977784,16111481,16109293,1047230,0,264756250,0,0,0,0,18255719,1609120,288864402,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2015648,5822692,12368801,12388416,16288311,16286123,1047230,0,273044017,0,0,0,0,19678904,1747347,313665060,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2044987,10997819,22808868,22782822,16603027,16600839,1047230,0,273702812,0,0,0,0,21146386,1901937,346940473,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2095641,16655325,34070180,34044901,16908470,16906715,1047230,0,284465544,0,0,0,0,22888789,2117187,381553756,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2095641,21772190,45103966,45077920,17119383,17117195,1047230,0,284480693,0,0,0,0,26196866,2428640,421196343,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2095641,26787109,57513390,57526879,17395582,17398228,1047230,0,294315185,0,0,0,0,26510833,2443602,439988021,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2095641,29225545,62429397,62403351,17645341,17643153,1047230,0,295577747,0,0,0,0,28843663,2566984,452745401,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,33881821,72360286,72334240,17989931,17989870,1047230,0,295585511,0,0,0,0,29718842,2699736,458662380,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,37103522,77543478,77535901,18182947,18181775,1047230,0,299653900,0,0,0,0,32797669,2923719,492430646,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,39505422,81320165,81294119,18448251,18446826,1047230,0,312142534,0,0,0,0,37341577,3384536,535446494,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,42512229,87880075,87854029,18575811,18573623,1047230,0,312163585,0,0,0,0,46498981,3816291,656281380,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,44474711,89512496,89486450,18667228,18665428,1047230,0,321369512,0,0,0,0,59524990,4780503,797948728,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,47674839,98580089,98616815,18756424,18754670,1047230,0,325176121,0,0,0,0,67622506,4999979,918510501,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,51345269,108268386,108323371,18842643,18840455,1047230,0,326927570,0,0,0,0,74432260,5239889,1025841634,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,56825224,121304844,121324867,18926070,18923882,1047230,0,335497779,0,0,0,0,83108294,5575252,1156418641,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,61355650,131660813,131684391,19013444,19011256,1047230,0,335520581,0,0,0,0,90296367,5611150,1299518271,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,67068935,146093027,146102221,19107724,19105536,1047230,0,341822818,0,0,0,0,100686105,5664674,1480483041,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,72576562,159350256,159352760,19198867,19197081,1047230,0,341844232,0,0,0,0,103829100,5778895,1520339005,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,79555958,175155468,175283314,19291396,19289208,1047684,0,350980621,0,0,0,0,105024982,5876632,1535151394,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,85820639,189657442,189664914,19373574,19371386,1047684,0,351004288,0,0,0,0,107212915,6071455,1546449706,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,91390802,203357195,203332967,19456000,19453812,1047684,0,363076841,0,0,0,0,111937489,6348093,1587828511,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,97821994,218516983,218491997,19540830,19539726,1047684,0,363979611,0,0,0,0,116467531,6647099,1652899871,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,101971668,228925566,228899520,19629752,19627564,1047684,0,372812448,0,0,0,0,121512804,6947577,1725215206,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,106898122,240552242,240526196,19722013,19720260,1047684,0,385322447,0,0,0,0,125145168,7054105,1793220764,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,112060657,252458651,252432605,19821954,19819766,1047684,0,385337849,0,0,0,0,128195568,7205148,1837760154,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,116753321,264261308,264235262,19910483,19911196,1047684,0,399318900,0,0,0,0,132418203,7427386,1896090589,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,119937886,271468365,271457226,19993863,19992726,1047684,0,399342635,0,0,0,0,135002786,7652065,1928024591,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,123486785,280375200,280376643,20091155,20088967,1047684,0,413886864,0,0,0,0,136581205,7876409,1937244293,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,128765178,293189817,293220433,20179355,20177167,1047684,0,413914637,0,0,0,0,140601672,8161531,1989741002,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,132392121,302256028,302288457,20257509,20255321,1047684,0,419684487,0,0,0,0,144866353,8458997,2048032929,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,136719305,312928235,312958158,20354883,20353100,1047684,0,420399250,0,0,0,0,150110768,8826647,2114369527,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,142346653,325986040,326082969,20441927,20439739,1047684,0,426088279,0,0,0,0,155667830,9070177,2184346130,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,147323358,337326738,337315411,20535724,20533955,1047684,0,427302090,0,0,0,0,157604222,9234681,2202696523,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,152334407,348919310,348950449,20678660,20676472,1047684,0,428381470,0,0,0,0,160787838,9536919,2230007380,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,156773432,361227312,361207948,20790714,20788526,1047684,0,436385537,0,0,0,0,166795344,9885205,2312725082,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2115667,163395776,376027408,376011810,20877610,20875422,1047684,0,436421692,0,0,0,0,168840316,10053994,2333358686,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,169011537,390067300,390041254,20966742,20964554,1047684,0,446150568,0,0,0,0,170729495,10279174,2344711329,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,175554862,409301282,409344687,21054355,21052167,1047684,0,446171129,0,0,0,0,176017755,10506017,2412552250,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,180345229,420776499,420750453,21137490,21135302,1047684,0,450627200,0,0,0,0,180610526,10726531,2469249834,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,182615328,424182154,424156108,21215475,21213287,1047684,0,457905845,0,0,0,0,181951924,10853072,2484821958,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,186159324,428896021,428880919,21300230,21298042,1047684,0,457933251,0,0,0,0,183662292,11088385,2495615810,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,187670222,431126566,431100520,138664,140421,1431,0,467761277,0,0,0,0,185325239,11233474,2517823818,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,188260652,433244279,433218233,269122,270513,2141,0,1231901,0,0,0,0,186013021,11315498,2525311746,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,190570805,437646249,437620203,395441,395183,2592,0,14780512,0,0,0,0,188743312,11598249,2540281531,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,192791495,442167760,442156268,528430,528620,3507,0,14813139,0,0,0,0,194242363,11918344,2606649199,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,193000174,442734412,442708366,657205,657043,3971,0,24127369,0,0,0,0,199264684,12206206,2666095761,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,193588874,444838878,444812832,791565,791431,4422,0,30281782,0,0,0,0,200804761,12257615,2681613301,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,196585175,451778487,451752441,928348,928229,4460,0,33101369,0,0,0,0,202955743,12344285,2691865979,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,199085670,456373719,456347673,1074491,1074196,4460,0,42783769,0,0,0,0,203807584,12388070,2696309571,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,199085670,456373719,456347673,1204460,1206580,4460,0,44061698,0,0,0,0,203817624,12391620,2696388875,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,199676360,458512674,458486628,1374387,1375450,4460,0,56281116,0,0,0,0,203827991,12395110,2696470978,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,201759089,463004713,462978667,1516579,1516271,4460,0,56543624,0,0,0,0,203837767,12398595,2696548133,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,203792018,468074170,468048124,1684448,1684277,4460,0,70393236,0,0,0,0,203865190,12407343,2696763058,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,205484237,471976591,471950545,1803698,1804814,4460,0,70420855,0,0,0,0,203874594,12410950,2696837085,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
2130535,208528131,479819862,479793816,1953423,1953119,4460,0,82458878,0,0,0,0,203884063,12414629,2696911622,benign,404EBBC524F57D506F36297E1CF229C2D59964F897ACBAF18A3E62DF4B106F75.apk
