branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
194235282,194248251,456400196,456442928,23314856,23314856,15446188,0,297388887,14826093,0,0,0,175873685,28561442,1365446182,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
198377448,198377448,465512701,465512701,23314856,23314856,15446188,0,308701281,15537808,0,0,0,179431319,28952516,1390283559,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
202324120,202324120,473024759,473024759,23314856,23314856,15446188,0,321248096,16353422,0,0,0,182200981,29357662,1408900327,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
204586749,204586749,478551243,478551243,23314856,23314856,15446188,0,335889449,17201634,0,0,0,185137579,30277258,1432685165,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
205764965,205764965,481681891,481681891,23314856,23314856,15446188,0,343947909,17536558,0,0,0,188601320,30622049,1454874484,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
207076951,207076951,485065762,485065762,23314856,23314856,15446188,0,351112335,17789569,0,0,0,189293660,30791310,1460568232,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
209532628,209542216,490207879,490233394,23316427,23316427,15446827,0,358029826,18051252,0,0,0,189991402,30913960,1465539318,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
212460650,212460650,495988102,495988102,23316427,23316427,15446827,0,362438709,18241961,0,0,0,191102971,30942438,1471330161,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
215956539,215956539,502630017,502650742,23316427,23316427,15446827,0,365416600,18392278,0,0,0,194000482,30998278,1484706453,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
220066464,220076123,510749024,510785037,23316427,23316427,15446827,0,367627206,18522087,0,0,0,195913035,31080372,1493246832,benign,FFE44A8695CCEB4979825C54A29B4CB9765057308A97E49F6C6C5C473DED0AB3.apk
