branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
32782,4175165,7375726,7426523,33402381,33109476,0,0,127063,0,0,0,0,175408813,21881901,1404137626,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
32782,5356725,8849110,8899907,33679871,33387354,0,0,6079988,0,0,0,0,179659163,22169658,1438167767,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
32782,6926255,11969224,11303428,33914458,33651576,0,0,9179319,0,0,0,0,181847669,22771674,1464586753,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
36056,8707703,15908215,15506926,34488962,34109620,0,0,12602187,0,0,0,0,184322399,23418661,1489560566,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
43367,9899488,17348877,16687879,1105938,988131,0,0,17524705,0,0,0,0,187775834,24324089,1519785256,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
43367,11752480,21478276,20329372,2068395,1961587,0,0,23371043,0,0,0,0,193337955,25268809,1564226937,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
43367,13260859,24689987,24080121,2817081,2461938,0,0,31636290,0,0,0,0,195816840,25533257,1586650607,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
716694,21255810,42041899,41751862,2929952,2574809,0,0,40130371,0,0,0,0,196018708,25595678,1588955332,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,33857025,74400132,72763795,3311599,3098866,0,0,43001107,0,0,0,0,196102640,25618381,1589523358,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
802197,39296760,93160476,92926189,3494499,3294696,0,0,49557427,0,0,0,0,196104925,25619099,1589540266,malicious,8D31C14C35BDC682BCE3D7C2D1FCC05D6FBD0E9C6C1E1AB3FCD58F1076EBA782.apk
