branch-load-misses,branch-loads,dTLB-loads,dTLB-stores,iTLB-loads,iTLB-stores,L1-dcache-load-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-store-misses,node-loads,node-stores,branch-instructions,branch-misses,instructions,type,apk
28869570,28869570,69000525,69000525,5496937,5496937,3539390,0,93285071,5371363,0,0,0,28844620,6098471,215524321,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
30362738,30362738,72803281,72803281,5496937,5496937,3539390,0,98072578,5566652,0,0,0,29368768,6240377,219177761,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
31508699,31508699,76147723,76147723,5496937,5496937,3539390,0,106141524,5921683,0,0,0,30394993,6524779,226995950,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
31900678,31900678,77273141,77273141,5496937,5496937,3539390,0,109591382,6081479,0,0,0,32360438,7109252,241992021,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
32264460,32264460,78120930,78120930,5496937,5496937,3539390,0,109626115,6084867,0,0,0,34682867,7645642,258568765,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
32541834,32541834,78753793,78753793,5496937,5496937,3539390,0,111110210,6179654,0,0,0,35384833,7785369,264119730,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
34342931,34342931,83074598,83074598,5496937,5496937,3539390,0,118713852,6518232,0,0,0,36652660,8117678,273104452,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35183252,35183252,85205693,85205693,5496937,5496937,3539390,0,124826570,6963302,0,0,0,38364568,8478736,285661801,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35185789,35185789,85213886,85213886,5496937,5496937,3539390,0,129698130,7290167,0,0,0,39048978,8670913,290700444,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35516369,35516369,85979442,85979442,5496937,5496937,3539390,0,135416120,7647322,0,0,0,41711121,9477243,311272878,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35528367,35528367,86013704,86013704,5496937,5496937,3539390,0,136505825,7731092,0,0,0,43240951,9911895,323240820,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
35531474,35531474,86022361,86022361,5496937,5496937,3539390,0,136505825,7731092,0,0,0,44493094,10230848,332949650,benign,E7D04C71982022CFE867324D6D6086F9C583CB0602C39CDE6BEA224ABAA35242.apk
